257	2015-09-01	640	597	563	63482068992	63034758912	62676959232	59.12	58.71	58.37
258	2015-09-02	641	598	563	63533759232	63082981632	62722359552	59.17	58.75	58.41
259	2015-09-03	641	598	563	63585449472	63131204352	62767759872	59.22	58.80	58.46
260	2015-09-04	642	598	564	63637220352	63179427072	62813240832	59.27	58.84	58.50
261	2015-09-05	642	599	564	63688991232	63227730432	62858721792	59.31	58.89	58.54
262	2015-09-06	643	599	564	63740842752	63276033792	62904202752	59.36	58.93	58.58
263	2015-09-07	643	599	564	63792694272	63324337152	62949683712	59.41	58.98	58.63
264	2015-09-08	644	600	564	63844626432	63372721152	62995164672	59.46	59.02	58.67
265	2015-09-09	644	600	565	63896558592	63421105152	63040726272	59.51	59.07	58.71
266	2015-09-10	645	600	565	63948571392	63469489152	63086287872	59.56	59.11	58.75
267	2015-09-11	645	601	565	64000584192	63517953792	63131849472	59.61	59.16	58.80
268	2015-09-12	646	601	565	64052677632	63566418432	63177411072	59.65	59.20	58.84
269	2015-09-13	646	601	565	64104771072	63614883072	63222972672	59.70	59.25	58.88
270	2015-09-14	647	602	566	64156945152	63663428352	63268614912	59.75	59.29	58.92
271	2015-09-15	647	602	566	64209119232	63711973632	63314257152	59.80	59.34	58.97
272	2015-09-16	648	602	566	64261373952	63760518912	63359899392	59.85	59.38	59.01
273	2015-09-17	648	603	566	64313628672	63809144832	63405541632	59.90	59.43	59.05
274	2015-09-18	649	603	566	64365964032	63857770752	63451183872	59.95	59.47	59.09
275	2015-09-19	649	603	567	64418299392	63906396672	63496906752	59.99	59.52	59.14
276	2015-09-20	650	604	567	64470715392	63955103232	63542629632	60.04	59.56	59.18
277	2015-09-21	650	604	567	64523131392	64003809792	63588352512	60.09	59.61	59.22
278	2015-09-22	651	604	567	64575628032	64052516352	63634075392	60.14	59.65	59.26
279	2015-09-23	651	605	567	64628124672	64101303552	63679798272	60.19	59.70	59.31
280	2015-09-24	652	605	568	64680701952	64150090752	63725601792	60.24	59.74	59.35
281	2015-09-25	652	605	568	64733279232	64198877952	63771405312	60.29	59.79	59.39
282	2015-09-26	653	606	568	64785937152	64247745792	63817208832	60.34	59.84	59.43
283	2015-09-27	653	606	568	64838595072	64296613632	63863012352	60.39	59.88	59.48
284	2015-09-28	654	606	568	64891333632	64345481472	63908815872	60.43	59.93	59.52
285	2015-09-29	654	607	569	64944072192	64394429952	63954700032	60.48	59.97	59.56
286	2015-09-30	655	607	569	64996891392	64443378432	64000584192	60.53	60.02	59.61
287	2015-10-01	655	607	569	65049710592	64492326912	64046468352	60.58	60.06	59.65
288	2015-10-02	656	608	569	65102610432	64541356032	64092352512	60.63	60.11	59.69
289	2015-10-03	656	608	569	65155510272	64590385152	64138236672	60.68	60.15	59.73
290	2015-10-04	657	608	570	65208490752	64639414272	64184201472	60.73	60.20	59.78
